date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:40:36	938719/938719	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:11:39%20GMT	http://bizweb.dktcdn.net/100/343/333/products/3444444505-2-4-16.jpg?v=1546787498817	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/3444444505-2-4-16dc97.jpg	(from https://tmt-fashion-1.mysapo.net/down-gilet-with-contrast-piping)
21:42:39	911488/911488	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:06:50%20GMT	http://bizweb.dktcdn.net/100/343/333/products/3329426800-1-1-16.jpg?v=1546787291590	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/3329426800-1-1-169c72.jpg	(from https://tmt-fashion-1.mysapo.net/black-nappa-seamed-jacket)
21:42:40	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:42:40%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/2002203401-2-3-16.jpg?v=1546787346663	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/2002203401-2-3-16.a7747f.delayed	(from https://tmt-fashion-1.mysapo.net/slim-fit-wool-blazer-with-pockets)
21:42:46	889186/889186	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:06:54%20GMT	http://bizweb.dktcdn.net/100/343/333/products/3329426800-2-4-16.jpg?v=1546787291590	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/3329426800-2-4-169c72.jpg	(from https://tmt-fashion-1.mysapo.net/black-nappa-seamed-jacket)
21:42:51	886512/886512	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:04:39%20GMT	http://bizweb.dktcdn.net/100/343/333/products/2049298401-2-1-16.jpg?v=1546787079077	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/2049298401-2-1-16f1f3.jpg	(from https://tmt-fashion-1.mysapo.net/travel-suit-slim-fit-striped-wool-blazer)
21:43:07	943600/943600	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:04:41%20GMT	http://bizweb.dktcdn.net/100/343/333/products/2049298401-2-3-16.jpg?v=1546787081617	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/2049298401-2-3-1695ca.jpg	(from https://tmt-fashion-1.mysapo.net/travel-suit-slim-fit-striped-wool-blazer)
21:44:48	811004/811004	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2014:58:44%20GMT	http://bizweb.dktcdn.net/100/343/333/products/2002203401-2-1-16.jpg?v=1546787346663	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/2002203401-2-1-16747f.jpg	(from https://tmt-fashion-1.mysapo.net/slim-fit-wool-blazer-with-pockets)
21:44:49	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:44:48%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/0760154606-1-1-16.jpg?v=1546251401567	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/0760154606-1-1-16.acdc93.delayed	(from https://tmt-fashion-1.mysapo.net/ao-thun-corduroy)
21:44:56	815461/815461	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2014:58:45%20GMT	http://bizweb.dktcdn.net/100/343/333/products/2002203401-2-2-16.jpg?v=1546787346663	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/2002203401-2-2-16747f.jpg	(from https://tmt-fashion-1.mysapo.net/slim-fit-wool-blazer-with-pockets)
21:45:13	907139/907139	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2014:58:49%20GMT	http://bizweb.dktcdn.net/100/343/333/products/2002203401-2-6-16.jpg?v=1546787346663	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/2002203401-2-6-16747f.jpg	(from https://tmt-fashion-1.mysapo.net/slim-fit-wool-blazer-with-pockets)
21:45:36	897790/897790	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Dec%202018%2010:16:41%20GMT	https://bizweb.dktcdn.net/100/343/333/products/0760154606-1-1-16.jpg?v=1546251401567	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/0760154606-1-1-16dc93.jpg	(from https://tmt-fashion-1.mysapo.net/ao-thun-corduroy)
21:47:16	929467/929467	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Dec%202018%2010:16:43%20GMT	http://bizweb.dktcdn.net/100/343/333/products/0760154606-2-1-16.jpg?v=1546251403277	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/0760154606-2-1-168a68.jpg	(from https://tmt-fashion-1.mysapo.net/ao-thun-corduroy)
21:47:25	934845/934845	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Dec%202018%2010:16:45%20GMT	http://bizweb.dktcdn.net/100/343/333/products/0760154606-2-2-16.jpg?v=1546251404940	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/0760154606-2-2-164614.jpg	(from https://tmt-fashion-1.mysapo.net/ao-thun-corduroy)
21:47:25	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:47:25%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/6744538800-1-1-16.jpg?v=1546789307327	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/6744538800-1-1-16.b26217.delayed	(from https://tmt-fashion-1.mysapo.net/black-velvet-jacket)
21:47:40	926041/926041	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Dec%202018%2010:16:46%20GMT	http://bizweb.dktcdn.net/100/343/333/products/0760154606-2-3-16.jpg?v=1546251406697	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/0760154606-2-3-16f363.jpg	(from https://tmt-fashion-1.mysapo.net/ao-thun-corduroy)
21:48:04	912711/912711	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Dec%202018%2010:16:48%20GMT	http://bizweb.dktcdn.net/100/343/333/products/0760154606-2-4-16.jpg?v=1546251408500	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/0760154606-2-4-163f23.jpg	(from https://tmt-fashion-1.mysapo.net/ao-thun-corduroy)
21:49:42	844943/844943	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:41:53%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6744538800-2-1-16.jpg?v=1546789312690	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6744538800-2-1-16bace.jpg	(from https://tmt-fashion-1.mysapo.net/black-velvet-jacket)
21:49:46	909113/909113	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Dec%202018%2010:16:50%20GMT	http://bizweb.dktcdn.net/100/343/333/products/0760154606-2-5-16.jpg?v=1546251410040	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/0760154606-2-5-169e16.jpg	(from https://tmt-fashion-1.mysapo.net/ao-thun-corduroy)
21:49:48	799893/799893	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:41:54%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6744538800-2-3-16.jpg?v=1546789314277	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6744538800-2-3-16fd89.jpg	(from https://tmt-fashion-1.mysapo.net/black-velvet-jacket)
21:49:57	32491/32491	---MCZ	200	added ('OK')	text/html	etag:W/27277f234801456f7306ce980fa84f14	https://tmt-fashion-1.mysapo.net/search?query=V%c3%a0ng	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/tmt-fashion-1.mysapo.net/searchce52.html	(from https://tmt-fashion-1.mysapo.net/black-velvet-jacket)
21:49:57	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:49:56%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/6682729807-1-1-16.jpg?v=1546789166607	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/6682729807-1-1-16.b800dd.delayed	(from https://tmt-fashion-1.mysapo.net/fringed-dress-with-bow)
21:50:05	798747/798747	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:41:55%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6744538800-2-5-16.jpg?v=1546789315600	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6744538800-2-5-165d92.jpg	(from https://tmt-fashion-1.mysapo.net/black-velvet-jacket)
21:51:40	788235/788235	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:41:57%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6744538800-2-6-16.jpg?v=1546789317510	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6744538800-2-6-16eab6.jpg	(from https://tmt-fashion-1.mysapo.net/black-velvet-jacket)
21:52:04	793714/793714	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:39:29%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6682729807-2-1-16.jpg?v=1546789169487	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6682729807-2-1-16b023.jpg	(from https://tmt-fashion-1.mysapo.net/fringed-dress-with-bow)
21:52:10	823038/823038	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:39:31%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6682729807-2-2-16.jpg?v=1546789171327	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6682729807-2-2-1699fc.jpg	(from https://tmt-fashion-1.mysapo.net/fringed-dress-with-bow)
21:52:12	788511/788511	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:39:33%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6682729807-2-3-16.jpg?v=1546789172920	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6682729807-2-3-167bad.jpg	(from https://tmt-fashion-1.mysapo.net/fringed-dress-with-bow)
21:52:12	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:52:12%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/6633730800-1-1-16.jpg?v=1546788989627	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/6633730800-1-1-16.be2075.delayed	(from https://tmt-fashion-1.mysapo.net/pleated-dress)
21:53:54	831260/831260	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:39:34%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6682729807-2-4-16.jpg?v=1546789174397	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6682729807-2-4-16b342.jpg	(from https://tmt-fashion-1.mysapo.net/fringed-dress-with-bow)
21:54:13	743795/743795	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:36:33%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6633730800-2-1-16.jpg?v=1546788993083	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6633730800-2-1-16de03.jpg	(from https://tmt-fashion-1.mysapo.net/pleated-dress)
21:54:14	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:54:13%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/6456723800-1-1-16.jpg?v=1546788536763	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/6456723800-1-1-16.c25caf.delayed	(from https://tmt-fashion-1.mysapo.net/black-belted-wool-coat)
21:54:29	904873/904873	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:39:36%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6682729807-2-6-16.jpg?v=1546789176167	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6682729807-2-6-165c0e.jpg	(from https://tmt-fashion-1.mysapo.net/fringed-dress-with-bow)
21:54:44	943301/943301	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:36:35%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6633730800-2-2-16.jpg?v=1546788994840	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6633730800-2-2-16039e.jpg	(from https://tmt-fashion-1.mysapo.net/pleated-dress)
21:55:54	755264/755264	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:36:37%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6633730800-2-3-16.jpg?v=1546788996887	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6633730800-2-3-169109.jpg	(from https://tmt-fashion-1.mysapo.net/pleated-dress)
21:56:21	778486/778486	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:29:00%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6456723800-2-1-16.jpg?v=1546788539887	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6456723800-2-1-1683d3.jpg	(from https://tmt-fashion-1.mysapo.net/black-belted-wool-coat)
21:56:40	816310/816310	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:29:01%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6456723800-2-2-16.jpg?v=1546788541440	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6456723800-2-2-162aba.jpg	(from https://tmt-fashion-1.mysapo.net/black-belted-wool-coat)
21:56:48	783990/783990	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:29:03%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6456723800-2-3-16.jpg?v=1546788544137	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6456723800-2-3-16f9d5.jpg	(from https://tmt-fashion-1.mysapo.net/black-belted-wool-coat)
21:56:53	35487/35487	---MCZ	200	added ('OK')	text/html	etag:W/f55dfad61f0a784d34f4fa2e4233bf37	https://tmt-fashion-1.mysapo.net/search?query=%c3%81o%20kho%c3%a1c	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/tmt-fashion-1.mysapo.net/search6196.html	(from https://tmt-fashion-1.mysapo.net/black-belted-wool-coat)
21:56:54	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:56:53%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/5623706401-1-1-16-1.jpg?v=1546788316587	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/5623706401-1-1-16-1.c9dbb3.delayed	(from https://tmt-fashion-1.mysapo.net/sparkly-navy-textured-sweater)
21:57:50	761595/761595	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:29:05%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6456723800-2-5-16.jpg?v=1546788545533	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6456723800-2-5-16a435.jpg	(from https://tmt-fashion-1.mysapo.net/black-belted-wool-coat)
21:58:15	747098/747098	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:29:07%20GMT	http://bizweb.dktcdn.net/100/343/333/products/6456723800-2-6-16.jpg?v=1546788547120	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/6456723800-2-6-16f699.jpg	(from https://tmt-fashion-1.mysapo.net/black-belted-wool-coat)
21:58:17	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:58:17%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/5127894401-2-2-16.jpg?v=1546787882630	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/5127894401-2-2-16.cd8644.delayed	(from https://tmt-fashion-1.mysapo.net/floral-print-shirt-with-pockets)
21:59:07	836147/836147	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:25:19%20GMT	http://bizweb.dktcdn.net/100/343/333/products/5623706401-1-1-16.jpg?v=1546788319417	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/5623706401-1-1-1603aa.jpg	(from https://tmt-fashion-1.mysapo.net/sparkly-navy-textured-sweater)
21:59:25	942831/942831	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:25:21%20GMT	http://bizweb.dktcdn.net/100/343/333/products/5623706401-2-1-16.jpg?v=1546788321010	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/5623706401-2-1-16e1cf.jpg	(from https://tmt-fashion-1.mysapo.net/sparkly-navy-textured-sweater)
21:59:36	61912/61912	---M--	200	added ('OK')	image/jpeg	etag:%2275abdf58c9d0a11cb9298af49f1b0b33%22	http://file.hstatic.net/1000253477/file/suit-nam-xanh-elle-man-1_grande.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/file.hstatic.net/1000253477/file/suit-nam-xanh-elle-man-1_grande.jpg	(from https://tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep)
21:59:49	79106/79106	---M--	200	added ('OK')	image/jpeg	etag:%22313e1ba4f7f829e31cad25ebb6c347e9%22	http://file.hstatic.net/1000253477/file/suit-nam-xanh-elle-man-2_grande.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/file.hstatic.net/1000253477/file/suit-nam-xanh-elle-man-2_grande.jpg	(from https://tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep)
22:00:03	84452/84452	---M--	200	added ('OK')	image/jpeg	etag:%22e6a08cbfb3f24116481f3361aecce427%22	http://file.hstatic.net/1000253477/file/suit-nam-xanh-elle-man-23_grande.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/file.hstatic.net/1000253477/file/suit-nam-xanh-elle-man-23_grande.jpg	(from https://tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep)
22:00:05	8603/8603	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2006:29:16%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/343/333/articles/blog2-master.jpg?v=1546326750787	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/medium/100/343/333/articles/blog2-masterf663.jpg	(from https://tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep)
22:00:07	6144/6144	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2006:29:16%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/343/333/articles/blog3-master.jpg?v=1546326734690	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/medium/100/343/333/articles/blog3-masterd6c2.jpg	(from https://tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep)
22:00:14	905082/905082	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:25:22%20GMT	http://bizweb.dktcdn.net/100/343/333/products/5623706401-2-5-16.jpg?v=1546788322657	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/5623706401-2-5-16928e.jpg	(from https://tmt-fashion-1.mysapo.net/sparkly-navy-textured-sweater)
22:00:17	781946/781946	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:18:06%20GMT	http://bizweb.dktcdn.net/100/343/333/products/5127894401-2-4-16.jpg?v=1546787886070	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/5127894401-2-4-162f24.jpg	(from https://tmt-fashion-1.mysapo.net/floral-print-shirt-with-pockets)
22:00:18	38597/38597	---MCZ	200	added ('OK')	text/html	etag:W/de5ea4e4dffd10d802038599aa348a60	https://tmt-fashion-1.mysapo.net/blogs/all	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/tmt-fashion-1.mysapo.net/blogs/all.html	(from https://tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep)
22:00:30	43488/43488	---MCZ	200	added ('OK')	text/html	etag:W/4b973abc7719f8fa2979b072e1bf5a97	https://tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep/chuyen-an-mac	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep/chuyen-an-mac.html	(from https://tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep)
22:00:32	817824/817824	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:18:08%20GMT	http://bizweb.dktcdn.net/100/343/333/products/5127894401-2-5-16.jpg?v=1546787888020	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/5127894401-2-5-16945a.jpg	(from https://tmt-fashion-1.mysapo.net/floral-print-shirt-with-pockets)
22:00:33	43488/43488	---MCZ	200	added ('OK')	text/html	etag:W/85c3a3cd74ee84f129b2c1a3b638b21a	https://tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep/do-cong-so	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep/do-cong-so.html	(from https://tmt-fashion-1.mysapo.net/suit-nam-mau-xanh-mac-sao-cho-dep)
22:00:35	7741/7741	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Apr%202020%2023:26:55%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/343/333/articles/blog1-master.jpg?v=1546326650043	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/medium/100/343/333/articles/blog1-master2db1.jpg	(from https://tmt-fashion-1.mysapo.net/nguyen-tac-phoi-do-tao-diem-cong-khi-di-xin-viec)
22:00:47	44420/44420	---MCZ	200	added ('OK')	text/html	etag:W/b3f106b123c29d4f3c21f02afeb6061c	https://tmt-fashion-1.mysapo.net/nguyen-tac-phoi-do-tao-diem-cong-khi-di-xin-viec/chuyen-an-mac	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/tmt-fashion-1.mysapo.net/nguyen-tac-phoi-do-tao-diem-cong-khi-di-xin-viec/chuyen-an-mac.html	(from https://tmt-fashion-1.mysapo.net/nguyen-tac-phoi-do-tao-diem-cong-khi-di-xin-viec)
22:01:00	44420/44420	---MCZ	200	added ('OK')	text/html	etag:W/72e97a819c1ef270228af8e9d26c2bab	https://tmt-fashion-1.mysapo.net/nguyen-tac-phoi-do-tao-diem-cong-khi-di-xin-viec/do-cong-so	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/tmt-fashion-1.mysapo.net/nguyen-tac-phoi-do-tao-diem-cong-khi-di-xin-viec/do-cong-so.html	(from https://tmt-fashion-1.mysapo.net/nguyen-tac-phoi-do-tao-diem-cong-khi-di-xin-viec)
22:01:09	51323/51323	---M--	200	added ('OK')	image/jpeg	etag:%22645d2a0d48f54808f3d384d9793bcd0c%22	http://file.hstatic.net/1000253477/file/suit-nam-jacket-lapel-shirt-collar-elle-man_grande.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/file.hstatic.net/1000253477/file/suit-nam-jacket-lapel-shirt-collar-elle-man_grande.jpg	(from https://tmt-fashion-1.mysapo.net/9-tip-ngan-phai-thuoc-nam-long-khi-dien-suit-nam)
22:01:20	66992/66992	---M--	200	added ('OK')	image/jpeg	etag:%225b6a5dbd7647d7948370607698e8cb33%22	http://file.hstatic.net/1000253477/file/suit-nam-khan-tui-1-elle-man_grande.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/file.hstatic.net/1000253477/file/suit-nam-khan-tui-1-elle-man_grande.jpg	(from https://tmt-fashion-1.mysapo.net/9-tip-ngan-phai-thuoc-nam-long-khi-dien-suit-nam)
22:01:27	37019/37019	---M--	200	added ('OK')	image/jpeg	etag:%2200f80fd0683171dbebe39ecae8c03a7e%22	http://file.hstatic.net/1000253477/file/suit-nam-khan-tui-elle-man_grande.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/file.hstatic.net/1000253477/file/suit-nam-khan-tui-elle-man_grande.jpg	(from https://tmt-fashion-1.mysapo.net/9-tip-ngan-phai-thuoc-nam-long-khi-dien-suit-nam)
22:01:43	100258/100258	---M--	200	added ('OK')	image/jpeg	etag:%226815be6e79247e9aa6370287825aa1c4%22	http://file.hstatic.net/1000253477/file/suit-nam-thick-lapel-big-tie-elle-man_grande.jpeg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/file.hstatic.net/1000253477/file/suit-nam-thick-lapel-big-tie-elle-man_grande.jpg	(from https://tmt-fashion-1.mysapo.net/9-tip-ngan-phai-thuoc-nam-long-khi-dien-suit-nam)
22:01:52	576608/576608	---M--	200	added ('OK')	image/jpeg	etag:%22ceafe0a169254d0db700bd5a8950dd4f%22	http://file.hstatic.net/1000253477/file/-viet-nam-nguyen-tac-phoi-do-quan-trong-tao-diem-cong-khi-di-xin-viec7_grande.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/file.hstatic.net/1000253477/file/-viet-nam-nguyen-tac-phoi-do-quan-trong-tao-diem-cong-khi-di-xin-viec7_grande.jpg	(from https://tmt-fashion-1.mysapo.net/nguyen-tac-phoi-do-tao-diem-cong-khi-di-xin-viec)
